state,county,population,white,all_workers,public_transit,bike,walked,all_female_marital,female_married,poverty_status_denominator,in_poverty,median_income,housing_units,housing_units_single_detached,housing_units_single_attached
46,129,5498,4495,2487,35,5,164,2311,1177,5283,594,42643,3005,2130,2
46,135,22580,20890,11159,39,80,527,8966,4762,20888,2865,50044,9728,6557,338
46,137,2837,683,909,7,0,77,968,360,2801,1128,32500,978,622,14
47,001,75346,69453,30931,6,61,329,32348,16353,74172,12659,44199,34737,24614,519
47,003,45660,38954,18741,14,0,210,18035,10112,44960,9508,40989,18499,13539,282
47,005,16345,15603,5870,0,17,28,7045,3827,16143,3521,34087,8973,6003,64
47,007,13240,12390,4356,14,0,58,4881,2777,12017,2595,34450,5704,3804,26
47,009,124435,117279,53927,96,27,547,53236,30058,122097,17626,46518,55541,41089,1384
47,011,101004,92821,42347,56,79,913,42536,21982,97429,19263,41575,41928,29452,624
47,013,40361,39382,13754,20,0,47,17417,9295,39726,8979,32616,20165,14579,77
47,015,13786,13248,5501,15,0,71,5779,3154,13598,2462,39438,6039,4370,56
47,017,28511,24726,10840,25,0,161,12269,5917,27567,5346,36168,13182,9931,104
47,019,57298,55237,23146,123,14,270,24889,13243,55546,13060,32754,27820,18932,269
47,021,39324,37480,17872,19,0,77,15915,8860,38902,5882,52138,15767,12189,227
47,023,17270,14985,6785,11,33,146,7463,3654,16133,3229,41028,7006,5307,25
47,025,31841,30724,11452,8,7,102,13748,7005,30602,7342,32884,14955,10180,57
47,027,7802,7539,2753,1,0,18,3288,1922,7711,1684,29812,4271,3085,34
47,029,35453,33741,13254,0,0,176,15202,7862,35023,9747,30888,17406,11075,106
47,031,53151,48384,20608,82,0,299,22184,12407,52480,11173,39656,23481,16446,258
47,033,14599,11718,5888,20,8,84,6113,3262,14276,2549,37298,6427,5096,43
47,035,57064,55441,19520,32,5,181,25069,14739,56220,9206,38350,28373,20863,353
47,037,648048,402078,321739,6974,975,6156,275752,111807,625529,117756,47434,287824,153233,23466
47,039,11675,11002,4447,0,0,96,5005,2749,11439,2496,37219,6843,5117,91
47,041,18968,18085,7492,12,0,63,7834,4085,18622,3673,37409,9411,7320,58
47,043,50115,46115,21233,142,0,532,20666,11070,49439,7188,45056,20938,15440,279
47,045,38156,31281,15685,14,0,92,16026,8501,37518,5988,41426,16744,12852,204
47,047,38664,26821,16880,2,8,100,16129,9302,38207,5545,55623,15938,12731,164
47,049,17922,17574,5901,0,0,65,7512,4282,17698,4366,29784,8952,6522,49
47,051,41069,37035,16256,10,53,375,17651,9393,38954,6201,42663,18841,14750,152
47,053,49632,39185,19566,15,0,203,20925,10293,48593,9393,37460,22198,17234,290
47,055,29064,25093,11418,36,2,259,12360,6690,28309,5049,38739,13829,9767,147
47,057,22724,22181,8378,0,0,50,9605,5649,22443,4759,34566,10870,7000,64
47,059,68596,65452,26628,41,6,349,29490,15861,66776,14780,35860,32076,21532,364
47,061,13574,11206,4373,4,0,73,5670,2982,13275,3858,26856,6387,4471,18
47,063,62863,56386,24729,74,0,163,26133,13470,61850,13594,38600,27004,19377,669
47,065,344772,258373,158392,1310,357,3172,148762,70948,335452,53698,47880,152697,105660,4284
47,067,6706,6541,2139,2,0,34,2830,1368,6532,1816,26528,3616,2585,22
47,069,26560,14939,8165,11,0,49,9842,4415,23107,5985,30260,10854,7757,54
47,071,25969,24140,9085,22,0,84,11192,5599,25524,5673,34084,13957,10972,101
47,073,56741,54706,21248,113,0,112,24069,13835,55939,9511,37432,26819,18311,146
47,075,18389,8469,7157,0,0,57,7973,3498,18157,4297,33922,8354,6160,239
47,077,27963,24923,10950,23,0,108,11728,6563,27529,5702,38696,12820,8928,128
47,079,32279,28883,12259,28,12,134,13874,7822,31649,6260,38694,17030,11474,144
47,081,24354,22479,9001,12,0,138,9518,5352,22743,4281,38032,10280,6790,51
47,083,8356,7911,2984,8,0,29,3420,1981,8119,1771,38637,4184,3013,12
47,085,18322,17449,7075,3,27,31,7616,4315,18075,2969,41152,8880,6517,114
47,087,11555,11237,3755,0,0,27,4854,2574,11360,2735,33500,5823,4079,11
47,089,52166,49494,21686,0,16,281,22138,12275,50279,8357,41426,23583,15674,160
47,091,18089,17294,6224,32,16,17,7042,4347,16241,3785,31711,8940,6429,31
47,093,440732,377816,207661,1905,382,2929,187664,91787,428592,65635,47543,196985,129890,11146
47,095,7725,5354,1775,0,0,32,2306,1066,5029,1495,29214,2596,1814,2
47,097,27619,17048,8938,18,0,95,10483,4971,24643,6471,31185,11275,7945,95
47,099,42084,39978,16216,55,0,111,17354,9982,41435,8050,37371,18165,13490,474
47,101,12010,11386,4405,0,20,40,4999,2955,11795,2333,36114,5456,4004,83
47,103,33498,29858,13878,60,9,165,14047,7602,32941,5372,41328,15318,11415,150
47,105,49749,47763,19257,3,39,195,21519,13026,49227,7708,50619,22008,16637,579
47,107,52409,48498,20641,43,0,164,22279,12058,51284,9472,39644,23301,16298,125
47,109,26138,23976,8795,130,0,57,10858,6002,25785,5845,32214,11978,9203,25
47,111,22582,21668,8989,17,0,73,9278,5276,22144,4697,34156,9909,6982,99
47,113,98364,59033,41629,409,63,426,42234,18917,94551,19046,42069,42267,31367,512
47,115,28261,26432,11327,8,0,271,11949,6631,27857,5663,40998,12994,9443,123
47,117,30977,27777,12991,40,19,167,12916,6736,30621,4749,41822,13188,9825,148
47,119,82729,69495,36917,109,83,609,34726,17598,81437,13103,46565,35566,25547,1043
47,121,11694,11271,3593,0,0,47,4842,2836,11397,2491,33061,5634,3354,4
47,123,45002,42831,15771,41,32,103,18781,11553,44342,8413,37202,20823,14260,89
47,125,182015,130733,80019,681,69,1525,70656,40865,178171,28961,50693,73698,52679,1873
47,127,6348,5965,2908,0,0,29,2661,1453,6137,755,43393,2934,2276,0
47,129,21866,20630,6682,0,0,47,8086,4658,18703,4117,38003,8909,6061,25
47,131,31378,27248,12063,6,0,170,13424,6978,30856,5903,40327,14631,10728,194
47,133,22109,21620,8230,29,0,39,9126,5379,21785,4887,34913,10285,7176,28
47,135,7851,7474,2605,29,0,80,3217,1765,7694,1834,31750,4578,2964,43
47,137,5101,4980,2097,0,0,17,2220,1545,5004,837,35510,3451,2235,17
47,139,16715,16259,6246,2,0,163,7031,4129,16454,3104,39434,8181,6038,13
47,141,73237,69008,29984,42,4,239,30980,15374,70150,17687,34780,32377,21635,291
47,143,32272,30485,12089,7,0,294,13367,7221,31111,7148,37512,14387,9276,77
47,145,53413,50437,20602,17,24,170,22938,12322,52652,9064,41726,25658,17822,444
47,147,67024,58851,30260,161,29,380,27088,15226,66273,8149,53748,26279,21231,488
47,149,275461,220756,133006,696,372,1103,110741,56667,269190,35710,55096,105662,73693,5203
47,151,22104,21738,7442,37,0,44,9008,4739,21588,5981,30206,9891,6711,65
47,153,14431,12895,5627,0,0,108,5984,3403,14176,2636,42182,6371,4510,88
47,155,92561,87763,42571,364,41,704,39223,21897,91371,14033,42499,56136,37555,1110
47,157,936130,378933,411906,6348,813,5565,391052,159007,918198,195530,46213,400572,268920,16301
47,159,19092,18198,7696,10,0,62,7881,4733,18793,2984,43988,8555,6101,46
47,161,13311,12504,4858,7,0,67,5480,3167,13185,2520,41089,6773,4904,103
47,163,156850,148572,64565,163,87,400,68199,37132,153975,27716,39577,73952,52078,1993
47,165,166636,148611,77797,439,57,720,68889,39099,164761,16818,56193,66931,50200,2367
47,167,61433,48165,26282,96,6,182,24844,13170,60486,7926,53133,23351,18116,201
47,169,7859,6738,3313,5,0,11,3250,1532,7757,1233,37211,3387,2313,0
47,171,18175,17694,6662,140,4,68,7837,4645,17786,3683,34346,8834,6552,39
47,173,19139,18774,6499,0,0,57,7850,4301,18873,4279,36009,9043,5968,124
47,175,5578,5405,2174,4,0,13,2353,1197,5479,1181,34250,2658,2058,4
47,177,39867,36539,15690,24,0,238,16292,8495,39268,8455,34592,17813,12976,122
47,179,124798,115228,55665,146,201,773,53880,27474,120485,21605,42935,58045,36934,1379
47,181,16967,15633,5544,15,0,8,6343,3691,14799,3158,31225,7272,5209,28
47,183,34699,30731,13982,17,26,524,15047,7302,32093,6900,35845,15512,10949,130
47,185,26086,25002,9729,0,0,49,10976,6225,25533,5640,33933,11560,8157,138
47,187,193921,174068,92101,351,52,676,76961,49622,192860,10742,91743,70861,57013,3492
47,189,119584,105851,56134,481,27,319,49070,27829,117846,12308,60095,47166,36753,1014
48,001,58084,43451,19853,58,0,294,18053,9470,45585,8288,42511,20122,13687,174
48,003,16126,14737,7493,0,5,3,6058,3755,15918,1822,61250,5935,4426,59
48,005,87433,68512,34362,45,86,508,35159,18361,84661,16909,42374,35947,24080,604
48,007,23889,21335,8937,0,0,203,10216,5943,23341,4924,42247,15524,9808,170
48,009,8853,8406,4152,0,0,30,3638,2399,8741,953,58274,4128,3555,17
48,011,1947,1801,931,0,0,13,796,486,1877,194,61250,920,837,2
48,013,46343,39198,18905,26,0,329,18040,10086,45817,7162,50756,17737,10746,122
48,015,28724,24010,13105,16,0,233,11634,6910,28458,2907,54603,12953,9755,236
48,017,7084,6201,3246,0,0,120,2625,1551,6969,1455,41982,2799,2309,27
48,019,20642,19589,8615,28,0,212,8923,5539,20210,3049,48587,11573,7764,36
48,021,75708,63257,31482,120,35,502,29108,16631,73234,11638,53382,29433,18604,337
48,023,3648,3432,1394,0,0,11,1627,848,3553,597,33019,2746,2240,17
48,025,32462,25771,9999,2,59,254,10015,5187,24524,5705,41738,10671,7612,45
48,027,321591,209370,144367,375,293,3686,123574,67582,311926,46467,51027,129753,82245,5355
48,029,1789088,1372868,809402,22146,1826,15424,714647,336894,1752199,312307,50867,671214,450389,17159
48,031,10625,9960,4687,0,5,117,4475,2624,10452,1051,51740,5587,4211,90
48,033,676,658,286,0,0,2,254,186,673,7,73333,376,286,0
48,035,18052,16974,6902,18,11,233,7520,4362,17633,2528,44339,9633,7539,52
48,037,93068,64647,36134,173,54,289,37056,18213,87881,17024,42917,38855,26558,698
48,039,325477,243679,148432,357,295,1277,123931,70312,314562,35341,69092,122451,87685,1473
48,041,201534,149587,93926,2708,1700,3816,82124,32575,187132,54846,39060,80450,40162,3273
48,043,9270,8635,4455,1,91,205,3842,1922,9158,1182,38589,5406,3576,39
48,045,1601,1445,697,0,0,28,633,368,1596,326,36696,955,819,11
48,047,7200,6361,2288,16,0,98,2772,938,6941,2498,22176,3201,2546,15
48,049,37903,34813,14955,63,4,156,15691,8564,35831,6868,40982,18375,12588,173
48,051,17236,14087,6698,10,0,64,7082,4072,16892,2706,49533,8866,5795,138
48,053,43911,41139,18315,26,0,193,18186,10492,43393,7238,50712,21201,14957,275
48,055,38870,28186,15752,33,6,204,15448,7174,36471,6619,47435,13813,8437,186
48,057,21569,18975,8961,44,0,74,8456,4785,21287,4203,47546,11535,8581,112
48,059,13519,12743,5223,12,0,140,5586,3082,13398,2467,42102,6558,4706,54
48,061,415103,381670,142950,980,242,2656,160168,82082,410344,142946,33390,144180,93110,3303
48,063,12463,9262,4640,29,0,28,5035,2715,12334,2656,38154,5657,4027,89
48,065,6108,5856,2853,3,0,42,2508,1614,6023,398,63424,2778,2262,13
48,067,30350,24069,11845,39,0,153,12875,6335,29803,6218,36342,14394,10374,108
48,069,8026,7105,3251,28,11,56,2954,1573,7907,1538,40470,3173,2546,56
48,071,36550,30412,15043,0,3,50,14099,9178,36169,3947,72239,13874,10421,108
48,073,50971,40931,19573,3,58,385,19701,10362,48161,11177,38949,20920,14715,379
48,075,7066,5822,2743,0,0,40,2197,1275,5722,1126,48682,3021,2265,136
48,077,10547,10032,4738,12,0,73,4412,2814,10440,1428,50025,5144,4151,47
48,079,3031,2479,1144,8,0,38,1146,617,2973,473,41071,1360,1110,23
48,081,3260,3121,1397,0,7,27,1400,878,3099,369,40822,2667,1903,35
48,083,8656,8077,3510,5,16,59,3595,2154,8581,1793,34692,5531,4146,65
48,085,836947,612604,423684,4463,325,3690,330507,195626,832614,65433,84233,313254,218273,8091
48,087,3053,2602,1375,4,0,15,1212,675,2970,654,42798,1530,1315,38
48,089,20771,17034,8838,47,10,124,8398,4959,20389,3550,45262,10538,8464,104
48,091,115808,106233,51516,41,39,493,48099,28723,114491,12192,64987,49095,37412,654
48,093,13755,13119,4907,0,12,89,5624,3026,13550,3486,35692,7227,5355,90
48,095,4091,3640,1087,0,0,52,1088,577,2628,345,52844,1637,1315,21
48,097,38558,35448,17415,34,27,244,15615,8976,37844,5480,51222,16639,12648,152
48,099,76276,54815,29999,48,30,2719,30216,16523,63421,7994,49783,25680,17628,1670
48,101,1596,1291,659,0,0,65,773,478,1586,324,34833,973,855,10
48,103,4602,2879,1908,0,0,34,1722,1080,4488,465,52451,1655,1255,23
48,105,3871,2854,1794,0,0,51,1549,977,3782,634,51594,1771,1430,6
48,107,6025,5359,2437,9,7,62,2435,1402,5926,1405,38668,2899,2524,9
48,109,2325,2252,996,1,0,45,982,511,2302,670,35302,1125,691,6
48,111,6957,5875,3332,11,48,200,2450,1265,6894,1262,41105,2876,2042,42
48,113,2448943,1441979,1143128,32368,2083,16862,964952,452057,2417678,467347,49925,956183,530166,36914
48,115,13593,10790,4634,9,0,34,4569,2361,11567,2192,39746,5198,4372,96
48,117,19331,17042,8008,33,0,77,7081,4191,19033,3643,42995,7072,5558,121
48,119,5239,4455,1854,0,0,36,2196,1305,5159,1045,40988,2463,2080,15
48,121,708627,551219,364566,3429,896,4493,282388,152316,695856,61925,74662,267536,180455,5194
48,123,20397,14286,8101,1,0,136,7928,4184,18560,2535,48082,9169,7074,51
48,125,2339,2072,794,0,0,51,875,503,2100,331,38397,1414,1245,3
48,127,10537,9898,4132,0,0,143,4090,1870,10431,2184,38140,4356,3057,41
48,129,3636,3369,1430,0,9,56,1558,754,3350,500,40719,2142,1529,7
48,131,11644,10018,4148,0,0,194,4360,1980,11034,2610,32479,5521,4380,35
48,133,18403,17130,6947,7,0,152,7848,4009,17340,3586,35221,10250,7771,58
48,135,144932,122535,66280,408,183,668,54951,28529,142651,20788,54903,54548,32755,1310
48,137,2037,1994,874,0,0,46,923,449,2017,321,41726,1699,1327,0
48,139,154447,126853,71144,304,56,505,61023,35043,152215,18294,61898,55628,42592,701
48,141,823862,672899,330878,5553,434,7137,323956,159949,809165,189586,40783,278902,188638,7952
48,143,39291,35752,18699,89,9,518,16498,7883,37549,8982,40711,17119,10675,303
48,145,17524,12217,6132,105,20,178,7705,3278,15748,3446,33587,7714,6006,35
48,147,33775,29626,12890,7,60,181,12994,7000,30943,5479,44432,14188,10502,78
48,149,24725,22404,11437,24,27,216,10453,5975,24211,2787,48711,13868,10834,114
48,151,3882,3479,1788,0,0,78,1620,994,3837,540,42850,2113,1797,25
48,153,6263,5760,2708,0,0,84,2460,1438,6180,1414,40993,3001,2572,12
48,155,1159,1044,463,0,0,0,457,232,1123,78,34375,789,677,8
48,157,632946,336627,296403,4814,358,1817,249141,147578,626772,54401,86407,209588,177115,4025
48,159,10600,9759,4169,0,0,104,4274,2601,10466,1442,44000,5782,4746,15
48,161,19661,15756,7815,45,8,63,7556,3887,18108,3085,44072,9265,5987,32
48,163,17847,13990,6391,5,0,156,5746,2828,14961,3259,35681,5865,3792,56
48,165,18496,16814,7425,0,0,351,6352,3911,18360,2727,54434,6322,4644,184
48,167,302276,236399,138540,1614,799,2303,122268,64962,296172,39916,61744,136160,97463,2604
48,169,6337,5416,1824,0,0,72,1868,966,4066,491,49479,2126,1680,24
48,171,25179,24281,11072,34,10,305,11105,6251,24736,3270,52414,12854,9388,141
48,173,1190,1147,545,12,0,13,430,330,1190,46,81563,608,543,12
48,175,7357,5538,2954,0,0,138,3169,1882,7227,1165,49702,3712,2763,54
48,177,20054,11676,8276,164,26,207,7715,4186,19638,4282,41263,8789,5707,78
48,179,22771,19691,9320,0,6,87,8545,4832,20985,2866,45179,10123,8429,98
48,181,121975,104887,52127,176,74,862,50766,27283,119015,18771,47631,54071,40115,644
48,183,122736,91230,54264,250,64,878,49748,24785,118903,22841,46391,50369,33253,1039
48,185,26812,19999,9640,0,0,126,9604,5035,23543,4434,46652,10928,7297,134
48,187,139709,115158,65287,117,115,532,56202,31181,137687,13366,62412,52132,39451,529
48,189,35925,30083,14191,26,22,163,13087,7073,33014,7976,42303,13533,10763,160
48,191,3270,2735,1177,2,25,14,1375,695,3206,773,33205,1936,1694,34
48,193,8330,8161,3255,0,7,80,3540,1921,8042,968,42211,4568,3780,0
48,195,5540,5078,2551,0,7,28,2091,1332,5461,1030,46181,2335,1978,47
48,197,4050,3393,1548,24,0,43,1723,925,4013,955,37656,2382,1788,38
48,199,55215,49992,23649,11,51,205,22339,13137,54702,6616,52438,23043,15218,193
48,201,4269608,2682615,1987319,58604,7079,29353,1659762,817429,4225237,778703,53822,1636549,939024,65876
48,203,66971,48661,28159,40,8,338,27420,14028,65199,10618,46969,27873,19184,349
48,205,6091,5122,2306,0,12,84,1837,1248,4590,410,65132,1978,1581,15
48,207,5875,5104,2183,0,9,16,2184,1304,5055,1072,42645,3423,2778,73
48,209,170410,141909,81330,765,211,1490,68667,32524,163401,28239,58878,64881,41582,1458
48,211,4032,3483,1881,0,0,64,1505,896,3980,523,58281,1680,1378,4
48,213,78836,70556,29370,59,3,427,33241,18233,77460,15311,40299,39777,25475,390
48,215,806447,735369,285509,685,389,3526,299658,162894,797048,275717,34952,254961,168605,4450
48,217,35027,31286,14087,14,0,220,14402,8200,33842,6600,40994,16110,11618,180
48,219,23205,19323,10293,13,0,296,9200,5312,22472,3396,50485,9297,6826,62
48,221,52347,49007,21253,59,0,312,22326,13148,51594,6053,54397,25192,16236,554
48,223,35478,30163,14790,8,22,369,14259,8535,34854,7187,45158,15092,11243,108
48,225,23151,15628,7657,4,0,128,8970,4380,20222,4552,32855,11530,7892,203
48,227,35702,28966,13147,19,24,286,12281,6214,30052,4724,47994,13101,10103,242
48,229,3344,3167,1045,3,0,10,1287,645,3017,1303,23350,1527,934,4
48,231,87256,69414,34793,41,153,682,35586,18318,84378,16502,44898,36811,23563,303
48,233,21947,19548,9247,23,41,109,8550,4482,21697,3543,47191,10591,8365,96
48,235,1626,1507,725,2,0,39,685,439,1626,156,54886,843,714,2
48,237,8967,8383,3196,0,11,74,3179,1947,7725,1407,45130,4096,3115,15
48,239,14336,12402,5950,53,11,99,5834,3048,14060,1895,50856,6575,4869,7
48,241,35826,28477,11952,19,21,159,14555,7655,34797,6213,39176,16848,11121,189
48,243,2282,2107,1061,0,0,60,977,599,2220,162,51357,1596,1256,42
48,245,252466,145308,100278,708,191,1322,98748,44402,236221,50328,42368,106178,75996,2604
48,247,5266,4967,1917,0,0,99,2076,1035,5239,828,38013,2519,1995,38
48,249,41348,38271,16642,0,0,184,16235,8225,40776,8354,42463,16199,12039,101
48,251,153854,141830,67807,246,26,679,60335,35693,150512,18846,58221,57886,39561,587
48,253,20092,15232,5063,0,13,42,5931,3669,12979,2389,42287,7367,6011,62
48,255,14884,9195,4854,0,20,133,4808,2567,11796,2727,44650,5713,4208,48
48,257,107119,89556,47336,126,40,330,42106,23836,105499,14628,61459,38735,29048,313
48,259,36058,34076,16151,3,0,451,15111,9626,35582,3323,74320,14519,10954,343
48,261,528,508,195,0,0,7,172,91,528,138,36563,264,229,3
48,263,858,831,420,0,2,39,327,169,804,84,46842,528,450,3
48,265,49914,46255,20293,8,51,318,21925,11463,48239,7818,42930,23922,15946,637
48,267,4522,4231,2033,0,3,62,2031,1043,4445,917,40000,3448,2615,46
48,269,290,281,180,0,0,17,125,75,290,21,54583,181,137,3
48,271,3598,3490,1125,8,0,2,1310,789,3309,839,32473,1834,1094,27
48,273,32142,27691,13570,83,95,683,12405,5934,30206,7714,37725,12889,8823,270
48,275,3776,3263,1468,0,6,60,1514,821,3633,665,37018,2054,1773,7
48,277,49704,39986,20760,4,36,305,20857,10780,48708,9218,41130,22531,17262,352
48,279,13875,12258,5568,0,0,254,5281,2846,13618,3159,37161,6116,5037,58
48,281,20020,17704,8469,12,7,218,8191,5025,19730,2870,48862,8790,6810,62
48,283,7075,5593,2296,0,0,24,2218,1118,6194,1021,35554,2725,1922,11
48,285,19438,15403,8501,33,6,134,8079,4810,19005,1975,45780,10354,8148,53
48,287,16617,13706,7452,18,17,219,6678,3584,16073,2400,52452,7543,5293,103
48,289,16784,14480,6746,9,0,212,6868,3835,16633,2249,48763,9527,6558,11
48,291,76707,61492,27010,36,102,374,31162,16798,70612,12934,47722,29156,17781,345
48,293,23531,18412,9410,2,27,187,9103,4838,22322,4988,39484,10552,7443,11
48,295,3418,2980,1589,5,49,35,1246,728,3367,352,61151,1470,1253,11
48,297,11738,10349,3829,8,0,49,4341,2584,10089,1555,44579,6082,4370,43
48,299,19272,18429,7483,0,19,153,8660,4995,19054,2858,45205,14550,10557,193
48,301,89,41,57,0,0,4,24,12,85,16,65625,64,41,0
48,303,286747,226384,136959,1176,559,2635,116215,52439,274588,55421,45529,118010,77973,3643
48,305,5806,5082,2494,4,0,89,2221,1266,5744,1035,41541,2672,2142,1
48,307,8245,7427,3520,0,0,121,3408,1937,8107,1521,40908,4290,3546,50
48,309,239717,185663,104865,547,253,2157,98597,45605,230450,49607,42544,96238,65390,2582
48,311,646,614,332,13,0,30,243,133,646,108,45208,426,322,0
48,313,13771,10286,3888,0,9,308,4036,2209,9877,2327,40879,5143,3430,88
48,315,10335,7706,3793,8,27,144,4604,2500,10128,2416,34363,6222,3867,57
48,317,5096,4328,2222,0,0,37,1939,1065,5020,712,52232,1837,1398,45
48,319,4061,3799,1883,0,34,40,1677,1071,4046,454,45536,2687,2370,46
48,321,36611,29681,15102,59,20,418,14677,7723,36077,7757,40410,18898,13087,216
48,323,55821,52090,19697,105,24,536,20989,11346,55082,16449,32536,17805,12945,419
48,325,46965,42258,19032,35,0,356,18067,10753,44260,6915,56338,18019,11326,73
48,327,2193,1986,822,0,0,22,839,518,2139,349,34091,1628,1394,0
48,329,146387,120937,72747,183,81,599,57178,31334,144750,14484,66966,55733,36295,1560
48,331,24388,20437,9289,8,29,121,9814,5403,23946,4667,37183,11310,8244,220
48,333,4881,4790,1843,0,0,58,2060,1258,4698,572,44241,2899,2305,4
48,335,9236,7446,2682,37,0,2,2873,1633,6794,744,45769,4056,3093,24
48,337,19568,18705,8128,9,0,136,8086,4628,19284,2835,45897,10144,7520,106
